timestamp,power,1,2,3,4,5,6,19
1658104057,22.24,0.0,0.0,0.0,0.0,0.0,0.0,22.24
1658104063,22.43,0.0,0.0,0.0,0.0,0.0,0.0,22.43
1658104069,21.68,0.0,0.0,0.0,0.0,0.0,0.0,21.68
1658104075,20.4,0.0,0.0,0.0,0.0,0.0,0.0,20.4
1658104081,23.07,0.0,0.0,0.0,0.0,0.0,0.0,23.07
1658104087,28.33,0.0,0.0,0.0,0.0,0.0,0.0,28.33
1658104093,24.82,0.0,0.0,0.0,0.0,0.0,0.0,24.82
1658104099,22.65,0.0,0.0,0.0,0.0,0.0,0.0,22.65
1658104105,21.85,0.0,0.0,0.0,0.0,0.0,0.0,21.85
1658104111,21.87,0.0,0.0,0.0,0.0,0.0,0.0,21.87
1658104117,23.08,0.0,0.0,0.0,0.0,0.0,0.0,23.08
1658104123,29.97,0.0,0.0,0.0,0.0,0.0,0.0,29.97
1658104129,30.03,0.0,0.0,0.0,0.0,0.0,0.0,30.03
1658104135,19.68,0.0,0.0,0.0,0.0,0.0,0.0,19.68
1658104141,19.66,0.0,0.0,0.0,0.0,0.0,0.0,19.66
1658104147,19.62,0.0,0.0,0.0,0.0,0.0,0.0,19.62
1658105737,19.16,0.0,0.0,0.0,0.0,0.0,0.0,19.16
1658105743,17.86,0.0,0.0,0.0,0.0,0.0,0.0,17.86
1658105749,18.43,0.0,0.0,0.0,0.0,0.0,0.0,18.43
1658105754,17.37,0.0,0.0,0.0,0.0,0.0,0.0,17.37
1658105760,18.78,0.0,0.0,0.0,0.0,0.0,0.0,18.78
1658105765,17.77,0.0,0.0,0.0,0.0,0.0,0.0,17.77
1658105771,18.03,0.0,0.0,0.0,0.0,0.0,0.0,18.03
1658105777,17.32,0.0,0.0,0.0,0.0,0.0,0.0,17.32
1658105784,16.71,0.0,0.0,0.0,0.0,0.0,0.0,16.71
1656806517,958.76,958.76,0.0,0.0,0.0,0.0,0.0,0.0
1656806524,957.54,957.54,0.0,0.0,0.0,0.0,0.0,0.0
1656806530,953.23,953.23,0.0,0.0,0.0,0.0,0.0,0.0
1656806536,952.27,952.27,0.0,0.0,0.0,0.0,0.0,0.0
1656806542,953.8,953.8,0.0,0.0,0.0,0.0,0.0,0.0
1656806548,954.6,954.6,0.0,0.0,0.0,0.0,0.0,0.0
1656806554,954.7,954.7,0.0,0.0,0.0,0.0,0.0,0.0
1656806560,953.28,953.28,0.0,0.0,0.0,0.0,0.0,0.0
1656806566,954.73,954.73,0.0,0.0,0.0,0.0,0.0,0.0
1656806636,514.12,478.33,35.78,0.0,0.0,0.0,0.0,0.0
1656806707,71.04,0.0,71.04,0.0,0.0,0.0,0.0,0.0
1656806713,70.83,0.0,70.83,0.0,0.0,0.0,0.0,0.0
1656806719,71.45,0.0,71.45,0.0,0.0,0.0,0.0,0.0
1656806725,72.23,0.0,72.23,0.0,0.0,0.0,0.0,0.0
1656806730,72.22,0.0,72.22,0.0,0.0,0.0,0.0,0.0
1656806736,71.59,0.0,71.59,0.0,0.0,0.0,0.0,0.0
1656806742,72.35,0.0,72.35,0.0,0.0,0.0,0.0,0.0
1656806748,72.52,0.0,72.52,0.0,0.0,0.0,0.0,0.0
1656806754,72.44,0.0,72.44,0.0,0.0,0.0,0.0,0.0
1656806783,1015.22,0.0,36.56,0.0,0.0,978.66,0.0,0.0
1656806813,1955.46,0.0,0.0,0.0,0.0,1955.46,0.0,0.0
1656806819,1951.64,0.0,0.0,0.0,0.0,1951.64,0.0,0.0
1656806825,1948.13,0.0,0.0,0.0,0.0,1948.13,0.0,0.0
1656806831,1947.36,0.0,0.0,0.0,0.0,1947.36,0.0,0.0
1656806837,1947.7,0.0,0.0,0.0,0.0,1947.7,0.0,0.0
1656806843,1946.84,0.0,0.0,0.0,0.0,1946.84,0.0,0.0
1656806849,1947.8,0.0,0.0,0.0,0.0,1947.8,0.0,0.0
1656806855,1949.3,0.0,0.0,0.0,0.0,1949.3,0.0,0.0
1656806861,1948.04,0.0,0.0,0.0,0.0,1948.04,0.0,0.0
1656806932,1678.34,0.0,0.0,0.0,0.0,973.32,705.02,0.0
1656807003,1408.06,0.0,0.0,0.0,0.0,0.0,1408.06,0.0
1656807009,1405.96,0.0,0.0,0.0,0.0,0.0,1405.96,0.0
1656807015,1405.76,0.0,0.0,0.0,0.0,0.0,1405.76,0.0
1656807021,1407.3,0.0,0.0,0.0,0.0,0.0,1407.3,0.0
1656807027,1409.14,0.0,0.0,0.0,0.0,0.0,1409.14,0.0
1656807033,1409.08,0.0,0.0,0.0,0.0,0.0,1409.08,0.0
1656807039,1409.74,0.0,0.0,0.0,0.0,0.0,1409.74,0.0
1656807045,1410.84,0.0,0.0,0.0,0.0,0.0,1410.84,0.0
1656807051,1410.58,0.0,0.0,0.0,0.0,0.0,1410.58,0.0
1656807144,768.78,0.0,0.0,0.0,63.68,0.0,705.09,0.0
1656807237,126.65,0.0,0.0,0.0,126.65,0.0,0.0,0.0
1656807243,125.36,0.0,0.0,0.0,125.36,0.0,0.0,0.0
1656807249,124.13,0.0,0.0,0.0,124.13,0.0,0.0,0.0
1656807255,124.14,0.0,0.0,0.0,124.14,0.0,0.0,0.0
1656807261,123.87,0.0,0.0,0.0,123.87,0.0,0.0,0.0
1656807267,123.38,0.0,0.0,0.0,123.38,0.0,0.0,0.0
1656807272,123.72,0.0,0.0,0.0,123.72,0.0,0.0,0.0
1656807278,123.48,0.0,0.0,0.0,123.48,0.0,0.0,0.0
1656807284,123.79,0.0,0.0,0.0,123.79,0.0,0.0,0.0
1656807290,123.37,0.0,0.0,0.0,123.37,0.0,0.0,0.0
1656807359,712.46,0.0,0.0,651.21,61.25,0.0,0.0,0.0
1656807429,1303.1,0.0,0.0,1303.1,0.0,0.0,0.0,0.0
1656807435,1304.56,0.0,0.0,1304.56,0.0,0.0,0.0,0.0
1656807441,1301.21,0.0,0.0,1301.21,0.0,0.0,0.0,0.0
1656807447,1296.46,0.0,0.0,1296.46,0.0,0.0,0.0,0.0
1656807453,1295.62,0.0,0.0,1295.62,0.0,0.0,0.0,0.0
1656807459,1293.9,0.0,0.0,1293.9,0.0,0.0,0.0,0.0
1656807465,1291.45,0.0,0.0,1291.45,0.0,0.0,0.0,0.0
1656807471,1283.74,0.0,0.0,1283.74,0.0,0.0,0.0,0.0
1656807477,1279.83,0.0,0.0,1279.83,0.0,0.0,0.0,0.0
1656807483,1433.88,0.0,0.0,1433.88,0.0,0.0,0.0,0.0
1657455759,803.6,0.0,0.0,792.54,0.0,0.0,0.0,11.06
1658104036,21.67,0.0,0.0,0.0,0.0,0.0,0.0,21.67
1658104042,22.2,0.0,0.0,0.0,0.0,0.0,0.0,22.2
1658104048,22.53,0.0,0.0,0.0,0.0,0.0,0.0,22.53
1658104054,22.07,0.0,0.0,0.0,0.0,0.0,0.0,22.07
1658104060,22.34,0.0,0.0,0.0,0.0,0.0,0.0,22.34
1658104066,22.06,0.0,0.0,0.0,0.0,0.0,0.0,22.06
1658104072,21.04,0.0,0.0,0.0,0.0,0.0,0.0,21.04
1658104078,21.74,0.0,0.0,0.0,0.0,0.0,0.0,21.74
1658104084,25.7,0.0,0.0,0.0,0.0,0.0,0.0,25.7
1658104090,26.58,0.0,0.0,0.0,0.0,0.0,0.0,26.58
1658104096,23.74,0.0,0.0,0.0,0.0,0.0,0.0,23.74
1658104102,22.25,0.0,0.0,0.0,0.0,0.0,0.0,22.25
1658104108,21.86,0.0,0.0,0.0,0.0,0.0,0.0,21.86
1658104114,22.48,0.0,0.0,0.0,0.0,0.0,0.0,22.48
1658104120,26.52,0.0,0.0,0.0,0.0,0.0,0.0,26.52
1658104126,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1658104132,24.86,0.0,0.0,0.0,0.0,0.0,0.0,24.86
1658104138,19.67,0.0,0.0,0.0,0.0,0.0,0.0,19.67
1658104144,19.64,0.0,0.0,0.0,0.0,0.0,0.0,19.64
1658104942,19.39,0.0,0.0,0.0,0.0,0.0,0.0,19.39
1658105740,18.51,0.0,0.0,0.0,0.0,0.0,0.0,18.51
1658105746,18.14,0.0,0.0,0.0,0.0,0.0,0.0,18.14
1658105751,17.9,0.0,0.0,0.0,0.0,0.0,0.0,17.9
1658105757,18.08,0.0,0.0,0.0,0.0,0.0,0.0,18.08
1658105762,18.27,0.0,0.0,0.0,0.0,0.0,0.0,18.27
1658105768,17.9,0.0,0.0,0.0,0.0,0.0,0.0,17.9
1658105774,17.68,0.0,0.0,0.0,0.0,0.0,0.0,17.68
1658105780,17.02,0.0,0.0,0.0,0.0,0.0,0.0,17.02
